File,Algorithm,Search,ObjectiveFunctionValue,Time(ns),NotFeasible,SolutionFile
SetA_15x7S15,MinCapacityRandom,GreedyInDoorSwap,16004.0,2609288,,SetA_15x7S15-Solution
SetA_15x7S15,MinCapacityRandom,GreedyOutDoorSwap,15880.0,2722812,,SetA_15x7S15-Solution
SetA_15x7S20,MaxCapacity,GreedySupplierReloc,16563.0,1838010,,SetA_15x7S20-Solution
SetA_15x7S20,MaxCapacity,GreedyCustomerReloc,16377.0,2239263,,SetA_15x7S20-Solution
SetA_15x7S20,MaxCapacity,GreedySupplierSwap,16739.0,1324434,,SetA_15x7S20-Solution
SetA_15x7S20,MaxCapacity,GreedyCustomerSwap,16739.0,1267745,,SetA_15x7S20-Solution
SetA_15x7S20,MaxCapacity,GreedyInDoorSwap,16236.0,3035087,,SetA_15x7S20-Solution
SetA_15x7S20,MaxCapacity,GreedyOutDoorSwap,16093.0,2879296,,SetA_15x7S20-Solution
SetA_15x7S20,MinCapacity,GreedySupplierReloc,16023.0,1839306,,SetA_15x7S20-Solution
SetA_15x7S20,MinCapacity,GreedyCustomerReloc,15761.0,1931807,,SetA_15x7S20-Solution
SetA_15x7S20,MinCapacity,GreedySupplierSwap,16023.0,1270674,,SetA_15x7S20-Solution
SetA_15x7S20,MinCapacity,GreedyCustomerSwap,16023.0,1544404,,SetA_15x7S20-Solution
SetA_15x7S20,MinCapacity,GreedyInDoorSwap,15355.0,2706547,,SetA_15x7S20-Solution
SetA_15x7S20,MinCapacity,GreedyOutDoorSwap,15541.0,2439658,,SetA_15x7S20-Solution
SetA_15x7S20,MaxCapacityRandom,GreedySupplierReloc,16356.0,1830661,,SetA_15x7S20-Solution
SetA_15x7S20,MaxCapacityRandom,GreedyCustomerReloc,15947.0,2413825,,SetA_15x7S20-Solution
SetA_15x7S20,MaxCapacityRandom,GreedySupplierSwap,16877.0,1331756,,SetA_15x7S20-Solution
SetA_15x7S20,MaxCapacityRandom,GreedyCustomerSwap,16510.0,1791581,,SetA_15x7S20-Solution
SetA_15x7S20,MaxCapacityRandom,GreedyInDoorSwap,15519.0,2889780,,SetA_15x7S20-Solution
SetA_15x7S20,MaxCapacityRandom,GreedyOutDoorSwap,15711.0,2909742,,SetA_15x7S20-Solution
SetA_15x7S20,MinCapacityRandom,GreedySupplierReloc,15914.0,2608180,,SetA_15x7S20-Solution
SetA_15x7S20,MinCapacityRandom,GreedyCustomerReloc,15766.0,2413433,,SetA_15x7S20-Solution
SetA_15x7S20,MinCapacityRandom,GreedySupplierSwap,16833.0,2052368,,SetA_15x7S20-Solution
SetA_15x7S20,MinCapacityRandom,GreedyCustomerSwap,16298.0,1653575,,SetA_15x7S20-Solution
SetA_15x7S20,MinCapacityRandom,GreedyInDoorSwap,15985.0,2605492,,SetA_15x7S20-Solution
SetA_15x7S20,MinCapacityRandom,GreedyOutDoorSwap,15984.0,3650020,,SetA_15x7S20-Solution
SetA_15x7S30,MaxCapacity,GreedySupplierReloc,16184.0,2473142,,SetA_15x7S30-Solution
SetA_15x7S30,MaxCapacity,GreedyCustomerReloc,16079.0,2423106,,SetA_15x7S30-Solution
SetA_15x7S30,MaxCapacity,GreedySupplierSwap,16623.0,1787292,,SetA_15x7S30-Solution
SetA_15x7S30,MaxCapacity,GreedyCustomerSwap,16379.0,1912890,,SetA_15x7S30-Solution
SetA_15x7S30,MaxCapacity,GreedyInDoorSwap,16236.0,3522366,,SetA_15x7S30-Solution
SetA_15x7S30,MaxCapacity,GreedyOutDoorSwap,16093.0,2763427,,SetA_15x7S30-Solution
SetA_15x7S30,MinCapacity,GreedySupplierReloc,15726.0,1561072,,SetA_15x7S30-Solution
SetA_15x7S30,MinCapacity,GreedyCustomerReloc,15183.0,2461817,,SetA_15x7S30-Solution
SetA_15x7S30,MinCapacity,GreedySupplierSwap,15726.0,1380484,,SetA_15x7S30-Solution
SetA_15x7S30,MinCapacity,GreedyCustomerSwap,15726.0,1230181,,SetA_15x7S30-Solution
SetA_15x7S30,MaxCapacityRandom,GreedySupplierReloc,15757.0,2588546,,SetA_15x7S30-Solution
SetA_15x7S30,MaxCapacityRandom,GreedyCustomerReloc,15288.0,2802723,,SetA_15x7S30-Solution
SetA_15x7S30,MaxCapacityRandom,GreedySupplierSwap,16553.0,1505125,,SetA_15x7S30-Solution
SetA_15x7S30,MaxCapacityRandom,GreedyCustomerSwap,16407.0,1493544,,SetA_15x7S30-Solution
SetA_15x7S30,MaxCapacityRandom,GreedyInDoorSwap,15892.0,2915258,,SetA_15x7S30-Solution
SetA_15x7S30,MaxCapacityRandom,GreedyOutDoorSwap,15782.0,2757181,,SetA_15x7S30-Solution
SetA_15x7S30,MinCapacityRandom,GreedySupplierReloc,15707.0,2991657,,SetA_15x7S30-Solution
SetA_15x7S30,MinCapacityRandom,GreedyCustomerReloc,16443.0,2030056,,SetA_15x7S30-Solution
SetA_15x7S30,MinCapacityRandom,GreedySupplierSwap,16232.0,1750686,,SetA_15x7S30-Solution
SetA_15x7S30,MinCapacityRandom,GreedyCustomerSwap,15807.0,1736683,,SetA_15x7S30-Solution
SetA_15x7S30,MinCapacityRandom,GreedyInDoorSwap,15775.0,2905562,,SetA_15x7S30-Solution
SetA_15x7S30,MinCapacityRandom,GreedyOutDoorSwap,15728.0,2970105,,SetA_15x7S30-Solution
SetA_15x7S5,MaxCapacity,GreedySupplierReloc,-2.0,1630365,X,SetA_15x7S5-Solution
SetA_15x7S5,MaxCapacity,GreedyCustomerReloc,-2.0,1405793,X,SetA_15x7S5-Solution
SetA_15x7S5,MaxCapacity,GreedySupplierSwap,-2.0,1292133,X,SetA_15x7S5-Solution
SetA_15x7S5,MaxCapacity,GreedyCustomerSwap,-2.0,1312597,X,SetA_15x7S5-Solution
SetA_15x7S5,MaxCapacity,GreedyInDoorSwap,-505.0,3007934,,SetA_15x7S5-Solution
SetA_15x7S5,MaxCapacity,GreedyOutDoorSwap,-648.0,2973866,,SetA_15x7S5-Solution
SetA_15x7S5,MinCapacity,GreedySupplierReloc,16806.0,1214036,,SetA_15x7S5-Solution
SetA_15x7S5,MinCapacity,GreedyCustomerReloc,16806.0,1222349,,SetA_15x7S5-Solution
SetA_15x7S5,MinCapacity,GreedySupplierSwap,16806.0,1225132,,SetA_15x7S5-Solution
SetA_15x7S5,MinCapacity,GreedyCustomerSwap,16806.0,1498599,,SetA_15x7S5-Solution
SetA_15x7S5,MinCapacity,GreedyInDoorSwap,16101.0,2601585,,SetA_15x7S5-Solution
SetA_15x7S5,MinCapacity,GreedyOutDoorSwap,16363.0,2509709,,SetA_15x7S5-Solution
SetA_15x7S5,MaxCapacityRandom,GreedySupplierReloc,-2.0,1287774,X,SetA_15x7S5-Solution
SetA_15x7S5,MaxCapacityRandom,GreedyCustomerReloc,-2.0,1377157,X,SetA_15x7S5-Solution
SetA_15x7S5,MaxCapacityRandom,GreedySupplierSwap,16614.0,3516046,,SetA_15x7S5-Solution
SetA_15x7S5,MaxCapacityRandom,GreedyCustomerSwap,-2.0,1986925,X,SetA_15x7S5-Solution
SetA_15x7S5,MaxCapacityRandom,GreedyInDoorSwap,-237.0,3309114,,SetA_15x7S5-Solution
SetA_15x7S5,MaxCapacityRandom,GreedyOutDoorSwap,-721.0,4167201,,SetA_15x7S5-Solution
SetA_15x7S5,MinCapacityRandom,GreedySupplierReloc,16532.0,1338146,,SetA_15x7S5-Solution
SetA_15x7S5,MinCapacityRandom,GreedyCustomerReloc,-2.0,1187851,X,SetA_15x7S5-Solution
SetA_15x7S5,MinCapacityRandom,GreedySupplierSwap,17064.0,1454705,,SetA_15x7S5-Solution
SetA_15x7S5,MinCapacityRandom,GreedyCustomerSwap,-2.0,1615658,X,SetA_15x7S5-Solution
SetA_15x7S5,MinCapacityRandom,GreedyInDoorSwap,-326.0,3458962,,SetA_15x7S5-Solution
SetA_15x7S5,MinCapacityRandom,GreedyOutDoorSwap,16137.0,2953588,,SetA_15x7S5-Solution
SetA_20x10S10,MaxCapacity,GreedySupplierReloc,33333.0,1206671,,SetA_20x10S10-Solution
SetA_20x10S10,MaxCapacity,GreedyCustomerReloc,33333.0,1453313,,SetA_20x10S10-Solution
SetA_20x10S10,MaxCapacity,GreedySupplierSwap,33333.0,1268074,,SetA_20x10S10-Solution
SetA_20x10S10,MaxCapacity,GreedyCustomerSwap,33333.0,1281995,,SetA_20x10S10-Solution
SetA_20x10S10,MaxCapacity,GreedyInDoorSwap,31823.0,4606652,,SetA_20x10S10-Solution
SetA_20x10S10,MaxCapacity,GreedyOutDoorSwap,32515.0,4667398,,SetA_20x10S10-Solution
SetA_20x10S10,MinCapacity,GreedySupplierReloc,33476.0,1999509,,SetA_20x10S10-Solution
SetA_20x10S10,MinCapacity,GreedyCustomerReloc,32555.0,2054685,,SetA_20x10S10-Solution
SetA_20x10S10,MinCapacity,GreedySupplierSwap,33799.0,1397046,,SetA_20x10S10-Solution
SetA_20x10S10,MinCapacity,GreedyCustomerSwap,33799.0,1381620,,SetA_20x10S10-Solution
SetA_20x10S10,MinCapacity,GreedyInDoorSwap,32496.0,4121572,,SetA_20x10S10-Solution
SetA_20x10S10,MinCapacity,GreedyOutDoorSwap,32647.0,4464433,,SetA_20x10S10-Solution
SetA_20x10S10,MaxCapacityRandom,GreedySupplierReloc,34920.0,4164741,,SetA_20x10S10-Solution
SetA_20x10S10,MaxCapacityRandom,GreedyCustomerReloc,34316.0,1310825,,SetA_20x10S10-Solution
SetA_20x10S10,MaxCapacityRandom,GreedySupplierSwap,34080.0,1400066,,SetA_20x10S10-Solution
SetA_20x10S10,MaxCapacityRandom,GreedyCustomerSwap,33310.0,1263181,,SetA_20x10S10-Solution
SetA_20x10S10,MaxCapacityRandom,GreedyInDoorSwap,32532.0,5328897,,SetA_20x10S10-Solution
SetA_20x10S10,MaxCapacityRandom,GreedyOutDoorSwap,33051.0,4790257,,SetA_20x10S10-Solution
SetA_20x10S10,MinCapacityRandom,GreedySupplierReloc,33437.0,2035417,,SetA_20x10S10-Solution
SetA_20x10S10,MinCapacityRandom,GreedyCustomerReloc,34924.0,1384840,,SetA_20x10S10-Solution
SetA_20x10S10,MinCapacityRandom,GreedySupplierSwap,34776.0,1444184,,SetA_20x10S10-Solution
SetA_20x10S10,MinCapacityRandom,GreedyCustomerSwap,33453.0,1276561,,SetA_20x10S10-Solution
SetA_20x10S10,MinCapacityRandom,GreedyInDoorSwap,32483.0,4546603,,SetA_20x10S10-Solution
SetA_20x10S10,MinCapacityRandom,GreedyOutDoorSwap,33122.0,4620274,,SetA_20x10S10-Solution
SetA_20x10S15,MaxCapacity,GreedySupplierReloc,33333.0,1582861,,SetA_20x10S15-Solution
SetA_20x10S15,MaxCapacity,GreedyCustomerReloc,33333.0,1460511,,SetA_20x10S15-Solution
SetA_20x10S15,MaxCapacity,GreedySupplierSwap,33333.0,1386459,,SetA_20x10S15-Solution
SetA_20x10S15,MaxCapacity,GreedyCustomerSwap,33333.0,1370278,,SetA_20x10S15-Solution
SetA_20x10S15,MaxCapacity,GreedyInDoorSwap,31823.0,4839837,,SetA_20x10S15-Solution
SetA_20x10S15,MaxCapacity,GreedyOutDoorSwap,32515.0,4873807,,SetA_20x10S15-Solution
SetA_20x10S15,MinCapacity,GreedySupplierReloc,32040.0,5086941,,SetA_20x10S15-Solution
SetA_20x10S15,MinCapacity,GreedyCustomerReloc,33038.0,1925632,,SetA_20x10S15-Solution
SetA_20x10S15,MinCapacity,GreedySupplierSwap,33038.0,1361760,,SetA_20x10S15-Solution
SetA_20x10S15,MinCapacity,GreedyCustomerSwap,33038.0,1969908,,SetA_20x10S15-Solution
SetA_20x10S15,MinCapacity,GreedyOutDoorSwap,32446.0,4005227,,SetA_20x10S15-Solution
SetA_20x10S15,MaxCapacityRandom,GreedySupplierReloc,33130.0,1787607,,SetA_20x10S15-Solution
SetA_20x10S15,MaxCapacityRandom,GreedyCustomerReloc,33410.0,2211977,,SetA_20x10S15-Solution
SetA_20x10S15,MaxCapacityRandom,GreedySupplierSwap,35102.0,1703122,,SetA_20x10S15-Solution
SetA_20x10S15,MaxCapacityRandom,GreedyCustomerSwap,34739.0,1335133,,SetA_20x10S15-Solution
SetA_20x10S15,MaxCapacityRandom,GreedyInDoorSwap,32972.0,4110912,,SetA_20x10S15-Solution
SetA_20x10S15,MaxCapacityRandom,GreedyOutDoorSwap,33151.0,4134932,,SetA_20x10S15-Solution
SetA_20x10S15,MinCapacityRandom,GreedySupplierReloc,33767.0,2208851,,SetA_20x10S15-Solution
SetA_20x10S15,MinCapacityRandom,GreedyCustomerReloc,32446.0,2999809,,SetA_20x10S15-Solution
SetA_20x10S15,MinCapacityRandom,GreedySupplierSwap,34792.0,1305311,,SetA_20x10S15-Solution
SetA_20x10S15,MinCapacityRandom,GreedyCustomerSwap,34329.0,1317519,,SetA_20x10S15-Solution
SetA_20x10S15,MinCapacityRandom,GreedyInDoorSwap,33026.0,4305929,,SetA_20x10S15-Solution
SetA_20x10S15,MinCapacityRandom,GreedyOutDoorSwap,32585.0,4449539,,SetA_20x10S15-Solution
SetA_20x10S20,MaxCapacity,GreedySupplierReloc,32430.0,3059339,,SetA_20x10S20-Solution
SetA_20x10S20,MaxCapacity,GreedyCustomerReloc,33333.0,1644052,,SetA_20x10S20-Solution
SetA_20x10S20,MaxCapacity,GreedySupplierSwap,33333.0,1663255,,SetA_20x10S20-Solution
SetA_20x10S20,MaxCapacity,GreedyCustomerSwap,33333.0,1283018,,SetA_20x10S20-Solution
SetA_20x10S20,MaxCapacity,GreedyInDoorSwap,31823.0,4409178,,SetA_20x10S20-Solution
SetA_20x10S20,MaxCapacity,GreedyOutDoorSwap,32515.0,4861577,,SetA_20x10S20-Solution
SetA_20x10S20,MinCapacity,GreedySupplierReloc,31885.0,2709165,,SetA_20x10S20-Solution
SetA_20x10S20,MinCapacity,GreedyCustomerReloc,32626.0,2534267,,SetA_20x10S20-Solution
SetA_20x10S20,MinCapacity,GreedySupplierSwap,33378.0,1272052,,SetA_20x10S20-Solution
SetA_20x10S20,MinCapacity,GreedyCustomerSwap,33378.0,1327631,,SetA_20x10S20-Solution
SetA_20x10S20,MaxCapacityRandom,GreedySupplierReloc,32810.0,3289632,,SetA_20x10S20-Solution
SetA_20x10S20,MaxCapacityRandom,GreedyCustomerReloc,33648.0,2167725,,SetA_20x10S20-Solution
SetA_20x10S20,MaxCapacityRandom,GreedySupplierSwap,33985.0,1747977,,SetA_20x10S20-Solution
SetA_20x10S20,MaxCapacityRandom,GreedyCustomerSwap,33860.0,1502023,,SetA_20x10S20-Solution
SetA_20x10S20,MaxCapacityRandom,GreedyInDoorSwap,32869.0,3586304,,SetA_20x10S20-Solution
SetA_20x10S20,MaxCapacityRandom,GreedyOutDoorSwap,33157.0,4225893,,SetA_20x10S20-Solution
SetA_20x10S20,MinCapacityRandom,GreedySupplierReloc,33670.0,2504863,,SetA_20x10S20-Solution
SetA_20x10S20,MinCapacityRandom,GreedyCustomerReloc,32581.0,3721995,,SetA_20x10S20-Solution
SetA_20x10S20,MinCapacityRandom,GreedySupplierSwap,34161.0,1859421,,SetA_20x10S20-Solution
SetA_20x10S20,MinCapacityRandom,GreedyCustomerSwap,34756.0,1999993,,SetA_20x10S20-Solution
SetA_20x10S20,MinCapacityRandom,GreedyInDoorSwap,32094.0,5427142,,SetA_20x10S20-Solution
SetA_20x10S20,MinCapacityRandom,GreedyOutDoorSwap,32001.0,4819352,,SetA_20x10S20-Solution
SetA_20x10S30,MaxCapacity,GreedySupplierReloc,31289.0,4773028,,SetA_20x10S30-Solution
SetA_20x10S30,MaxCapacity,GreedyCustomerReloc,32383.0,2883323,,SetA_20x10S30-Solution
SetA_20x10S30,MaxCapacity,GreedySupplierSwap,33161.0,1753920,,SetA_20x10S30-Solution
SetA_20x10S30,MaxCapacity,GreedyCustomerSwap,33333.0,1257208,,SetA_20x10S30-Solution
SetA_20x10S30,MaxCapacity,GreedyInDoorSwap,31823.0,4652704,,SetA_20x10S30-Solution
SetA_20x10S30,MaxCapacity,GreedyOutDoorSwap,32515.0,4515938,,SetA_20x10S30-Solution
SetA_20x10S30,MinCapacity,GreedySupplierReloc,30783.0,4068618,,SetA_20x10S30-Solution
SetA_20x10S30,MinCapacity,GreedyCustomerReloc,31829.0,3501956,,SetA_20x10S30-Solution
SetA_20x10S30,MinCapacity,GreedySupplierSwap,33143.0,1409727,,SetA_20x10S30-Solution
SetA_20x10S30,MinCapacity,GreedyCustomerSwap,33143.0,1230987,,SetA_20x10S30-Solution
SetA_20x10S30,MaxCapacityRandom,GreedySupplierReloc,31716.0,4512121,,SetA_20x10S30-Solution
SetA_20x10S30,MaxCapacityRandom,GreedyCustomerReloc,32920.0,3247648,,SetA_20x10S30-Solution
SetA_20x10S30,MaxCapacityRandom,GreedySupplierSwap,34839.0,1720524,,SetA_20x10S30-Solution
SetA_20x10S30,MaxCapacityRandom,GreedyCustomerSwap,33447.0,1872642,,SetA_20x10S30-Solution
SetA_20x10S30,MaxCapacityRandom,GreedyInDoorSwap,33061.0,4256328,,SetA_20x10S30-Solution
SetA_20x10S30,MaxCapacityRandom,GreedyOutDoorSwap,32634.0,4762123,,SetA_20x10S30-Solution
SetA_20x10S30,MinCapacityRandom,GreedySupplierReloc,31030.0,4175197,,SetA_20x10S30-Solution
SetA_20x10S30,MinCapacityRandom,GreedyCustomerReloc,31725.0,4181651,,SetA_20x10S30-Solution
SetA_20x10S30,MinCapacityRandom,GreedySupplierSwap,34271.0,1564620,,SetA_20x10S30-Solution
SetA_20x10S30,MinCapacityRandom,GreedyCustomerSwap,33345.0,1858304,,SetA_20x10S30-Solution
SetA_20x10S30,MinCapacityRandom,GreedyInDoorSwap,32900.0,4359427,,SetA_20x10S30-Solution
SetA_20x10S30,MinCapacityRandom,GreedyOutDoorSwap,32185.0,4786431,,SetA_20x10S30-Solution
SetA_20x10S5,MaxCapacity,GreedySupplierReloc,33333.0,1233972,,SetA_20x10S5-Solution
SetA_20x10S5,MaxCapacity,GreedyCustomerReloc,33333.0,1460625,,SetA_20x10S5-Solution
SetA_20x10S5,MaxCapacity,GreedySupplierSwap,33333.0,1279798,,SetA_20x10S5-Solution
SetA_20x10S5,MaxCapacity,GreedyCustomerSwap,33333.0,1469153,,SetA_20x10S5-Solution
SetA_20x10S5,MaxCapacity,GreedyInDoorSwap,31823.0,4561463,,SetA_20x10S5-Solution
SetA_20x10S5,MaxCapacity,GreedyOutDoorSwap,32515.0,5232065,,SetA_20x10S5-Solution
SetA_20x10S5,MinCapacity,GreedySupplierReloc,34346.0,1403648,,SetA_20x10S5-Solution
SetA_20x10S5,MinCapacity,GreedyCustomerReloc,33864.0,1701845,,SetA_20x10S5-Solution
SetA_20x10S5,MinCapacity,GreedySupplierSwap,34346.0,1270441,,SetA_20x10S5-Solution
SetA_20x10S5,MinCapacity,GreedyCustomerSwap,34346.0,1233584,,SetA_20x10S5-Solution
SetA_20x10S5,MinCapacity,GreedyInDoorSwap,32447.0,4456864,,SetA_20x10S5-Solution
SetA_20x10S5,MinCapacity,GreedyOutDoorSwap,32405.0,4456542,,SetA_20x10S5-Solution
SetA_20x10S5,MaxCapacityRandom,GreedySupplierReloc,32931.0,1225346,,SetA_20x10S5-Solution
SetA_20x10S5,MaxCapacityRandom,GreedyCustomerReloc,33959.0,1228046,,SetA_20x10S5-Solution
SetA_20x10S5,MaxCapacityRandom,GreedySupplierSwap,33377.0,1269938,,SetA_20x10S5-Solution
SetA_20x10S5,MaxCapacityRandom,GreedyCustomerSwap,32604.0,1244181,,SetA_20x10S5-Solution
SetA_20x10S5,MaxCapacityRandom,GreedyInDoorSwap,31878.0,5154651,,SetA_20x10S5-Solution
SetA_20x10S5,MaxCapacityRandom,GreedyOutDoorSwap,32650.0,4808199,,SetA_20x10S5-Solution
SetA_20x10S5,MinCapacityRandom,GreedySupplierReloc,34805.0,1382349,,SetA_20x10S5-Solution
SetA_20x10S5,MinCapacityRandom,GreedyCustomerReloc,34508.0,1214837,,SetA_20x10S5-Solution
SetA_20x10S5,MinCapacityRandom,GreedySupplierSwap,35170.0,1272466,,SetA_20x10S5-Solution
SetA_20x10S5,MinCapacityRandom,GreedyCustomerSwap,34230.0,1331808,,SetA_20x10S5-Solution
SetA_20x10S5,MinCapacityRandom,GreedyInDoorSwap,32377.0,4574954,,SetA_20x10S5-Solution
SetA_20x10S5,MinCapacityRandom,GreedyOutDoorSwap,32488.0,5232914,,SetA_20x10S5-Solution
SetA_8x4S10,MaxCapacity,GreedySupplierReloc,5549.0,1165184,,SetA_8x4S10-Solution
SetA_8x4S10,MaxCapacity,GreedyCustomerReloc,5549.0,1159416,,SetA_8x4S10-Solution
SetA_8x4S10,MaxCapacity,GreedySupplierSwap,5549.0,1234128,,SetA_8x4S10-Solution
SetA_8x4S10,MaxCapacity,GreedyCustomerSwap,5549.0,1172272,,SetA_8x4S10-Solution
SetA_8x4S10,MaxCapacity,GreedyInDoorSwap,5416.0,1743222,,SetA_8x4S10-Solution
SetA_8x4S10,MaxCapacity,GreedyOutDoorSwap,5306.0,1784894,,SetA_8x4S10-Solution
SetA_8x4S10,MinCapacity,GreedySupplierReloc,5658.0,1330637,,SetA_8x4S10-Solution
SetA_8x4S10,MinCapacity,GreedyCustomerReloc,5565.0,1588291,,SetA_8x4S10-Solution
SetA_8x4S10,MinCapacity,GreedySupplierSwap,5658.0,1532232,,SetA_8x4S10-Solution
SetA_8x4S10,MinCapacity,GreedyCustomerSwap,5658.0,1214174,,SetA_8x4S10-Solution
SetA_8x4S10,MinCapacity,GreedyInDoorSwap,5412.0,1835554,,SetA_8x4S10-Solution
SetA_8x4S10,MinCapacity,GreedyOutDoorSwap,5461.0,2222871,,SetA_8x4S10-Solution
SetA_8x4S10,MaxCapacityRandom,GreedySupplierReloc,5665.0,1176898,,SetA_8x4S10-Solution
SetA_8x4S10,MaxCapacityRandom,GreedyCustomerReloc,5572.0,1745012,,SetA_8x4S10-Solution
SetA_8x4S10,MaxCapacityRandom,GreedySupplierSwap,5502.0,1178556,,SetA_8x4S10-Solution
SetA_8x4S10,MaxCapacityRandom,GreedyCustomerSwap,5587.0,1160118,,SetA_8x4S10-Solution
SetA_8x4S10,MaxCapacityRandom,GreedyInDoorSwap,5416.0,1714543,,SetA_8x4S10-Solution
SetA_8x4S10,MaxCapacityRandom,GreedyOutDoorSwap,5420.0,1737203,,SetA_8x4S10-Solution
SetA_8x4S10,MinCapacityRandom,GreedySupplierReloc,5638.0,1448891,,SetA_8x4S10-Solution
SetA_8x4S10,MinCapacityRandom,GreedyCustomerReloc,5620.0,1391571,,SetA_8x4S10-Solution
SetA_8x4S10,MinCapacityRandom,GreedySupplierSwap,5579.0,1192032,,SetA_8x4S10-Solution
SetA_8x4S10,MinCapacityRandom,GreedyCustomerSwap,5703.0,1169300,,SetA_8x4S10-Solution
SetA_8x4S10,MinCapacityRandom,GreedyInDoorSwap,5400.0,1809634,,SetA_8x4S10-Solution
SetA_8x4S10,MinCapacityRandom,GreedyOutDoorSwap,5437.0,1790789,,SetA_8x4S10-Solution
SetA_8x4S15,MaxCapacity,GreedySupplierReloc,5527.0,1782543,,SetA_8x4S15-Solution
SetA_8x4S15,MaxCapacity,GreedyCustomerReloc,5518.0,1722902,,SetA_8x4S15-Solution
SetA_8x4S15,MaxCapacity,GreedySupplierSwap,5549.0,1207397,,SetA_8x4S15-Solution
SetA_8x4S15,MaxCapacity,GreedyCustomerSwap,5549.0,1495117,,SetA_8x4S15-Solution
SetA_8x4S15,MaxCapacity,GreedyInDoorSwap,5416.0,1904819,,SetA_8x4S15-Solution
SetA_8x4S15,MaxCapacity,GreedyOutDoorSwap,5306.0,1911670,,SetA_8x4S15-Solution
SetA_8x4S15,MinCapacity,GreedySupplierReloc,5467.0,1689143,,SetA_8x4S15-Solution
SetA_8x4S15,MinCapacity,GreedyCustomerReloc,5443.0,1614905,,SetA_8x4S15-Solution
SetA_8x4S15,MinCapacity,GreedySupplierSwap,5536.0,1404759,,SetA_8x4S15-Solution
SetA_8x4S15,MinCapacity,GreedyCustomerSwap,5536.0,1308165,,SetA_8x4S15-Solution
SetA_8x4S15,MinCapacity,GreedyInDoorSwap,5314.0,1781942,,SetA_8x4S15-Solution
SetA_8x4S15,MinCapacity,GreedyOutDoorSwap,5458.0,1884281,,SetA_8x4S15-Solution
SetA_8x4S15,MaxCapacityRandom,GreedySupplierReloc,5438.0,2225210,,SetA_8x4S15-Solution
SetA_8x4S15,MaxCapacityRandom,GreedyCustomerReloc,5297.0,1851290,,SetA_8x4S15-Solution
SetA_8x4S15,MaxCapacityRandom,GreedySupplierSwap,5583.0,1176387,,SetA_8x4S15-Solution
SetA_8x4S15,MaxCapacityRandom,GreedyCustomerSwap,5606.0,1346134,,SetA_8x4S15-Solution
SetA_8x4S15,MaxCapacityRandom,GreedyInDoorSwap,5519.0,1708947,,SetA_8x4S15-Solution
SetA_8x4S15,MaxCapacityRandom,GreedyOutDoorSwap,5407.0,1716177,,SetA_8x4S15-Solution
SetA_8x4S15,MinCapacityRandom,GreedySupplierReloc,5432.0,1652624,,SetA_8x4S15-Solution
SetA_8x4S15,MinCapacityRandom,GreedyCustomerReloc,5465.0,1690821,,SetA_8x4S15-Solution
SetA_8x4S15,MinCapacityRandom,GreedySupplierSwap,5544.0,1195240,,SetA_8x4S15-Solution
SetA_8x4S15,MinCapacityRandom,GreedyCustomerSwap,5518.0,1737795,,SetA_8x4S15-Solution
SetA_8x4S15,MinCapacityRandom,GreedyInDoorSwap,5374.0,2015684,,SetA_8x4S15-Solution
SetA_8x4S15,MinCapacityRandom,GreedyOutDoorSwap,5311.0,1772999,,SetA_8x4S15-Solution
SetA_8x4S20,MaxCapacity,GreedySupplierReloc,5506.0,2143649,,SetA_8x4S20-Solution
SetA_8x4S20,MaxCapacity,GreedyCustomerReloc,5518.0,1660550,,SetA_8x4S20-Solution
SetA_8x4S20,MaxCapacity,GreedySupplierSwap,5549.0,1189451,,SetA_8x4S20-Solution
SetA_8x4S20,MaxCapacity,GreedyCustomerSwap,5549.0,1202776,,SetA_8x4S20-Solution
SetA_8x4S20,MaxCapacity,GreedyInDoorSwap,5416.0,1897303,,SetA_8x4S20-Solution
SetA_8x4S20,MaxCapacity,GreedyOutDoorSwap,5306.0,1758989,,SetA_8x4S20-Solution
SetA_8x4S20,MinCapacity,GreedySupplierReloc,5434.0,2878978,,SetA_8x4S20-Solution
SetA_8x4S20,MinCapacity,GreedyCustomerReloc,5546.0,1416813,,SetA_8x4S20-Solution
SetA_8x4S20,MinCapacity,GreedySupplierSwap,5546.0,1212197,,SetA_8x4S20-Solution
SetA_8x4S20,MinCapacity,GreedyCustomerSwap,5546.0,1328050,,SetA_8x4S20-Solution
SetA_8x4S20,MinCapacity,GreedyInDoorSwap,5429.0,1850557,,SetA_8x4S20-Solution
SetA_8x4S20,MinCapacity,GreedyOutDoorSwap,5370.0,1761889,,SetA_8x4S20-Solution
SetA_8x4S20,MaxCapacityRandom,GreedySupplierReloc,5444.0,1784768,,SetA_8x4S20-Solution
SetA_8x4S20,MaxCapacityRandom,GreedyCustomerReloc,5551.0,1441058,,SetA_8x4S20-Solution
SetA_8x4S20,MaxCapacityRandom,GreedySupplierSwap,5494.0,1225012,,SetA_8x4S20-Solution
SetA_8x4S20,MaxCapacityRandom,GreedyCustomerSwap,5494.0,1203093,,SetA_8x4S20-Solution
SetA_8x4S20,MaxCapacityRandom,GreedyInDoorSwap,5324.0,1901170,,SetA_8x4S20-Solution
SetA_8x4S20,MaxCapacityRandom,GreedyOutDoorSwap,5451.0,1726145,,SetA_8x4S20-Solution
SetA_8x4S20,MinCapacityRandom,GreedySupplierReloc,5422.0,1845869,,SetA_8x4S20-Solution
